#    [  225 :  6 :   5 ]     2 -   3
# Energy and angle distribution
#           NK             3  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            37  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 5.4935000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 7.7180000e+06 7.9029328e-04 0.0000000e+00 0.0000000e+00
 9.0000000e+06 9.2248000e-04 0.0000000e+00 0.0000000e+00
 9.5000000e+06 1.0895000e-03 1.2127000e-01 1.3212366e-04
 1.0000000e+07 1.3577000e-03 2.7828000e-01 3.7782076e-04
 1.0500000e+07 1.5307000e-03 3.4812000e-01 5.3286728e-04
 1.1000000e+07 1.6697000e-03 3.9339000e-01 6.5684328e-04
 1.1500000e+07 1.7784000e-03 4.2383000e-01 7.5373927e-04
 1.2000000e+07 1.8637000e-03 4.4459000e-01 8.2858238e-04
 1.2500000e+07 1.9314000e-03 4.6044000e-01 8.8929382e-04
 1.3000000e+07 1.9844000e-03 4.7379000e-01 9.4018888e-04
 1.3500000e+07 1.9902000e-03 4.9255000e-01 9.8027301e-04
 1.4000000e+07 1.9872000e-03 5.0830000e-01 1.0100938e-03
 1.5000000e+07 1.9676000e-03 5.3304000e-01 1.0488095e-03
 1.6000000e+07 1.9380000e-03 5.5485000e-01 1.0752993e-03
 1.7000000e+07 1.8850000e-03 5.7141000e-01 1.0771078e-03
 1.8000000e+07 1.8331000e-03 5.8611000e-01 1.0743982e-03
 1.9000000e+07 1.7789000e-03 6.0088000e-01 1.0689054e-03
 2.0000000e+07 1.6873000e-03 6.0635000e-01 1.0230944e-03
 2.2000000e+07 1.4814000e-03 6.0932000e-01 9.0264665e-04
 2.4000000e+07 1.2963000e-03 6.1112000e-01 7.9219486e-04
 2.6000000e+07 1.1391000e-03 6.1060000e-01 6.9553446e-04
 2.8000000e+07 1.0021000e-03 6.0648000e-01 6.0775361e-04
 3.0000000e+07 8.8240000e-04 5.9901000e-01 5.2856642e-04
 3.5000000e+07 6.6608000e-04 5.8223000e-01 3.8781176e-04
 4.0000000e+07 5.2704000e-04 5.7043000e-01 3.0063943e-04
 4.5000000e+07 4.3109000e-04 5.6153000e-01 2.4206997e-04
 5.0000000e+07 3.6159000e-04 5.5438000e-01 2.0045826e-04
 6.0000000e+07 2.6960000e-04 5.4321000e-01 1.4644942e-04
 7.0000000e+07 2.1337000e-04 5.3475000e-01 1.1409961e-04
 8.0000000e+07 1.7665000e-04 5.2834000e-01 9.3331261e-05
 9.0000000e+07 1.5114000e-04 5.2385000e-01 7.9174689e-05
 1.0000000e+08 1.3226000e-04 5.2088000e-01 6.8891589e-05
 1.1000000e+08 1.1739000e-04 5.1906000e-01 6.0932453e-05
 1.2000000e+08 1.0516000e-04 5.1780000e-01 5.4451848e-05
 1.3000000e+08 9.4862000e-05 5.1672000e-01 4.9017093e-05
 1.4000000e+08 8.6110000e-05 5.1567000e-01 4.4404344e-05


#           NR             1
#           NE            32
#         LANG             2  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             1  secondary energy interpolation
#           E1 5.4935000e+06  incident energy
#          NEP             2  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
# Energy       PL( 0)        PL( 1)       
 0.0000000e+00 1.0000000e+05 0.0000000e+00
 1.0000000e-05 0.0000000e+00 0.0000000e+00


#           E1 8.0000000e+06  incident energy
#          NEP            35  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
# Energy       PL( 0)        PL( 1)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.6400000e+03 2.1434670e-06 0.0000000e+00
 1.1280000e+04 2.9840570e-06 0.0000000e+00
 1.6920000e+04 3.5959360e-06 0.0000000e+00
 2.2560000e+04 4.0831740e-06 0.0000000e+00
 2.8200000e+04 4.4866210e-06 0.0000000e+00
 3.3840000e+04 4.8273490e-06 0.0000000e+00
 3.9480000e+04 5.1178830e-06 0.0000000e+00
 4.5120000e+04 5.3663720e-06 0.0000000e+00
 5.0760000e+04 5.5783830e-06 0.0000000e+00
 5.6400000e+04 5.7580900e-06 0.0000000e+00
 6.2040000e+04 5.9082770e-06 0.0000000e+00
 6.7680000e+04 6.0313290e-06 0.0000000e+00
 7.3320000e+04 6.1286370e-06 0.0000000e+00
 7.8960000e+04 6.2016930e-06 0.0000000e+00
 8.4600000e+04 6.2510930e-06 0.0000000e+00
 9.0240000e+04 6.2775320e-06 0.0000000e+00
 9.5880000e+04 6.2813090e-06 0.0000000e+00
 1.0152000e+05 6.2624240e-06 0.0000000e+00
 1.0716000e+05 6.2297230e-06 0.0000000e+00
 1.1280000e+05 6.2110360e-06 0.0000000e+00
 1.1844000e+05 6.2062650e-06 0.0000000e+00
 1.2408000e+05 6.2115330e-06 0.0000000e+00
 1.2972000e+05 6.2213730e-06 0.0000000e+00
 1.3536000e+05 6.2287290e-06 0.0000000e+00
 1.4100000e+05 6.2243550e-06 0.0000000e+00
 1.4664000e+05 6.1963260e-06 0.0000000e+00
 1.5228000e+05 6.1289350e-06 0.0000000e+00
 1.5792000e+05 6.0011130e-06 0.0000000e+00
 1.6356000e+05 5.7834360e-06 0.0000000e+00
 1.6920000e+05 5.4319730e-06 0.0000000e+00
 1.7484000e+05 4.8725740e-06 0.0000000e+00
 1.8048000e+05 3.9523690e-06 0.0000000e+00
 1.8612000e+05 2.1216000e-06 0.0000000e+00
 1.9176000e+05 0.0000000e+00 0.0000000e+00


#           E1 9.0000000e+06  incident energy
#          NEP            35  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
# Energy       PL( 0)        PL( 1)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5640000e+04 4.6482770e-07 0.0000000e+00
 5.1280000e+04 6.4712650e-07 0.0000000e+00
 7.6920000e+04 7.7981230e-07 0.0000000e+00
 1.0256000e+05 8.8547980e-07 0.0000000e+00
 1.2820000e+05 9.7297610e-07 0.0000000e+00
 1.5384000e+05 1.0468340e-06 0.0000000e+00
 1.7948000e+05 1.1098570e-06 0.0000000e+00
 2.0512000e+05 1.1637340e-06 0.0000000e+00
 2.3076000e+05 1.2097590e-06 0.0000000e+00
 2.5640000e+05 1.2487260e-06 0.0000000e+00
 2.8204000e+05 1.2812310e-06 0.0000000e+00
 3.0768000e+05 1.3079710e-06 0.0000000e+00
 3.3332000e+05 1.3290450e-06 0.0000000e+00
 3.5896000e+05 1.3448500e-06 0.0000000e+00
 3.8460000e+05 1.3555860e-06 0.0000000e+00
 4.1024000e+05 1.3613510e-06 0.0000000e+00
 4.3588000e+05 1.3621470e-06 0.0000000e+00
 4.6152000e+05 1.3580710e-06 0.0000000e+00
 4.8716000e+05 1.3513120e-06 0.0000000e+00
